zap_motif_positions,accession_id
EU155303.2,"[27, 195, 331, 333, 334, 341, 343, 344, 345, 361, 362, 363, 394, 395, 447, 448, 462, 464, 618, 622, 626, 673, 701, 701, 702, 702, 716, 717, 718, 719, 733, 744, 761, 761, 1048, 1049, 1050, 1051, 1064, 1067, 1082, 1084, 1164, 1165, 1168, 1310, 1311, 1313, 1327, 1418, 1420, 1425, 1441, 1443, 1444, 1659, 1660, 1781, 1850, 1909, 1912, 1914, 1916, 1969, 2002, 2207, 2218, 2221, 2458, 2459, 2462, 2514, 2516, 2548, 2549, 2551, 2562, 2638, 2639, 2655, 2656, 2665, 2684, 2686, 2687, 2739, 2842, 2888, 3009, 3112, 3114, 3192, 3256, 3323, 3350, 3385, 3387, 3388, 3389, 3427, 3428, 3430, 3492, 3508, 3532, 3536, 3555, 3605, 3619, 3629, 3630, 3631, 3632, 3710, 3711, 3711, 3807, 3829, 3830, 3846, 3847, 3848, 3933, 3934, 3935, 3936, 4000, 4002, 4055, 4056, 4059, 4101, 4103, 4144, 4146, 4186, 4187, 4204, 4206, 4291, 4292, 4311, 4313, 4492, 4501, 4503, 4544, 4576, 4596, 4603, 4605, 4607, 4618, 4665, 4666, 4667, 4699, 4701, 4702, 4721, 4722, 4741, 4743, 4877, 4879, 4881, 5171, 5229, 5245, 5246, 5273, 5292, 5295, 5355, 5356, 5396, 5456, 5544, 5545, 5566, 5753, 5754, 5755, 5756, 5757, 5776, 5839, 5893, 5961, 5962, 5963, 5988, 6095, 6096, 6190, 6193, 6280, 6284, 6290, 6291, 6293, 6347, 6520, 6531, 6586, 6587, 6688, 6746, 6834, 6918, 6949, 6951, 6979, 6980, 6982, 6992, 7314, 7351, 7353, 7359, 7375, 7407, 7408, 7422, 7429, 7432, 7487, 7524, 7560, 7581, 7583, 7584, 7733, 7810, 7813, 7860, 7881, 7882, 8067, 8069, 8090, 8093, 8094, 8141, 8301, 8302, 8368, 8371, 8375, 8384, 8386, 8388, 8395, 8445, 8448, 8500, 8532, 8533, 8534, 8647, 8649, 8650, 8799, 8800]"
EU155262.2,"[27, 195, 331, 333, 334, 341, 343, 344, 345, 394, 462, 464, 618, 622, 626, 673, 701, 701, 702, 702, 716, 717, 718, 719, 733, 744, 761, 761, 1056, 1059, 1082, 1084, 1162, 1164, 1165, 1168, 1327, 1415, 1418, 1420, 1425, 1441, 1443, 1659, 1660, 1667, 1669, 1670, 1671, 1849, 1850, 1909, 1912, 1914, 1916, 1969, 2002, 2207, 2374, 2398, 2458, 2459, 2461, 2462, 2464, 2516, 2520, 2559, 2562, 2638, 2639, 2665, 2684, 2686, 2687, 2739, 2839, 2841, 2887, 2888, 3009, 3010, 3256, 3350, 3385, 3387, 3388, 3389, 3427, 3428, 3430, 3508, 3532, 3536, 3555, 3605, 3619, 3629, 3630, 3631, 3632, 3710, 3711, 3711, 3807, 3829, 3830, 3933, 3935, 3936, 4002, 4003, 4101, 4144, 4146, 4186, 4187, 4187, 4191, 4204, 4206, 4291, 4292, 4311, 4313, 4492, 4544, 4572, 4582, 4596, 4618, 4663, 4665, 4666, 4721, 4722, 4741, 4743, 4877, 4879, 4881, 5016, 5171, 5245, 5246, 5273, 5292, 5295, 5355, 5356, 5456, 5544, 5545, 5565, 5566, 5772, 5773, 5784, 5785, 5799, 5893, 5961, 5961, 5962, 5963, 5988, 6095, 6096, 6280, 6284, 6290, 6291, 6293, 6343, 6347, 6503, 6504, 6505, 6520, 6531, 6586, 6587, 6589, 6688, 6726, 6918, 6919, 6949, 6951, 6980, 6982, 6992, 7095, 7096, 7231, 7232, 7314, 7359, 7359, 7372, 7375, 7400, 7403, 7404, 7404, 7411, 7422, 7429, 7432, 7486, 7487, 7524, 7525, 7560, 7581, 7583, 7584, 7718, 7733, 7810, 7813, 7860, 8067, 8068, 8069, 8090, 8093, 8094, 8141, 8301, 8302, 8368, 8375, 8377, 8384, 8386, 8388, 8395, 8500, 8532, 8533, 8534, 8649, 8650, 9158, 9159, 9204]"
KX621444.1,"[42, 44, 45, 52, 54, 55, 56, 105, 139, 158, 159, 173, 175, 197, 198, 273, 329, 333, 337, 384, 412, 412, 413, 413, 427, 428, 430, 444, 455, 472, 472, 767, 769, 790, 879, 881, 980, 981, 981, 982, 982, 1126, 1129, 1136, 1136, 1137, 1207, 1209, 1211, 1370, 1370, 1371, 1371, 1434, 1556, 1557, 1929, 1932, 1940, 2085, 2173, 2176, 2226, 2227, 2270, 2273, 2274, 2395, 2398, 2435, 2447, 2450, 2462, 2472, 2599, 2608, 2671, 2674, 2776, 2817, 2869, 2893, 2963, 3034, 3040, 3041, 3082, 3083, 3138, 3139, 3247, 3401, 3421, 3422, 3422, 3423, 3423, 3518, 3765, 3766, 3767, 3812, 3813, 3814, 3897, 3898, 3898, 3902, 3915, 3917, 4013, 4214, 4233, 4255, 4257, 4299, 4329, 4376, 4378, 4429, 4431, 4432, 4433, 4454, 4588, 4590, 4592, 4878, 4905, 4940, 4956, 4957, 4984, 4984, 4986, 5003, 5004, 5006, 5066, 5067, 5276, 5277, 5317, 5375, 5453, 5454, 5455, 5465, 5466, 5467, 5468, 5483, 5484, 5499, 5504, 5558, 5568, 5570, 5672, 5673, 5674, 5699, 5797, 5799, 5866, 5868, 5991, 5995, 6058, 6117, 6216, 6217, 6220, 6368, 6462, 6463, 6464, 6490, 6491, 6492, 6506, 6507, 6545, 6548, 6660, 6662, 6662, 6664, 6703, 6856, 6857, 6858, 6889, 7025, 7028, 7106, 7132, 7133, 7134, 7198, 7206, 7211, 7241, 7274, 7275, 7295, 7297, 7298, 7447, 7527, 7574, 7595, 7596, 7781, 7782, 7804, 7806, 7807, 7808, 8089, 8091, 8098, 8100, 8102, 8162, 8165, 8166, 8200, 8202, 8214, 8247, 8248, 8367, 8378, 8378, 8379, 8380, 8434, 8436, 8438, 8511, 8513, 8515, 8872, 8873]"
KX621531.1,"[42, 44, 45, 52, 54, 55, 56, 72, 73, 74, 139, 172, 173, 173, 177, 195, 196, 197, 198, 213, 333, 333, 334, 335, 384, 411, 412, 412, 413, 413, 427, 428, 470, 471, 472, 574, 647, 744, 790, 823, 825, 879, 980, 1038, 1106, 1136, 1160, 1161, 1163, 1209, 1211, 1538, 1540, 1541, 1634, 1636, 1637, 1638, 1683, 1684, 1793, 1794, 1796, 1834, 1930, 1930, 1932, 2191, 2193, 2194, 2276, 2278, 2278, 2289, 2291, 2334, 2382, 2427, 2428, 2429, 2430, 2431, 2465, 2468, 2887, 2890, 2970, 2972, 3029, 3031, 3284, 3286, 3438, 3439, 3440, 3555, 3784, 3785, 3813, 3815, 3916, 3973, 3977, 4301, 4304, 4323, 4325, 4448, 4450, 4451, 4470, 4473, 4477, 4644, 4822, 4823, 5017, 5037, 5040, 5088, 5370, 5371, 5372, 5384, 5386, 5517, 5642, 5645, 5673, 5677, 5688, 5690, 5690, 5692, 5717, 5800, 5802, 5802, 5824, 5825, 5826, 5884, 5929, 5930, 5931, 6069, 6076, 6154, 6258, 6260, 6361, 6561, 6563, 6564, 6575, 6638, 6657, 6659, 6676, 6677, 6679, 6708, 6761, 6806, 6806, 6820, 6822, 6824, 6967, 6968, 6970, 6971, 7109, 7110, 7112, 7206, 7287, 7290, 7401, 7462, 7604, 7698, 7700, 7701, 7739, 7740, 7811, 7812, 7813, 7838, 7882, 7885, 8119, 8121, 8195, 8198, 8268, 8408]"
EU155280.2,"[27, 195, 331, 333, 334, 341, 343, 344, 345, 394, 395, 447, 448, 462, 464, 486, 487, 619, 622, 625, 673, 701, 701, 702, 702, 716, 717, 719, 733, 744, 761, 761, 1056, 1059, 1082, 1084, 1168, 1170, 1309, 1310, 1310, 1311, 1311, 1418, 1420, 1425, 1659, 1660, 1777, 1781, 1850, 1909, 1912, 1914, 1916, 1969, 2002, 2207, 2374, 2398, 2401, 2458, 2459, 2462, 2516, 2520, 2548, 2549, 2551, 2562, 2623, 2638, 2639, 2655, 2657, 2684, 2686, 2687, 2739, 2839, 2841, 2842, 2888, 3010, 3065, 3256, 3320, 3323, 3350, 3427, 3428, 3430, 3492, 3493, 3532, 3536, 3555, 3605, 3629, 3630, 3631, 3632, 3710, 3711, 3711, 3778, 3780, 3846, 3847, 3848, 3933, 3934, 3935, 3936, 4000, 4002, 4055, 4056, 4059, 4101, 4103, 4144, 4146, 4186, 4187, 4291, 4292, 4311, 4313, 4544, 4572, 4573, 4596, 4603, 4605, 4607, 4618, 4721, 4722, 4741, 4743, 4877, 4879, 4881, 5171, 5229, 5245, 5246, 5292, 5295, 5355, 5356, 5456, 5473, 5477, 5544, 5545, 5772, 5776, 5839, 5859, 5893, 5907, 5909, 5910, 5961, 5962, 5963, 5988, 6095, 6096, 6347, 6503, 6504, 6505, 6520, 6531, 6586, 6587, 6589, 6713, 6775, 6779, 6780, 6781, 6918, 6919, 6949, 6951, 6979, 6980, 6982, 6992, 7051, 7053, 7095, 7096, 7314, 7351, 7353, 7354, 7359, 7372, 7375, 7400, 7403, 7404, 7404, 7405, 7422, 7429, 7432, 7487, 7560, 7581, 7583, 7584, 7718, 7733, 7735, 7810, 7813, 7860, 8033, 8034, 8067, 8069, 8090, 8093, 8094, 8141, 8301, 8302, 8368, 8375, 8392, 8445, 8448, 8500, 8532, 8533, 8534]"
EU155284.2,"[6, 104, 105, 180, 317, 319, 320, 327, 329, 330, 331, 347, 348, 349, 380, 414, 433, 434, 448, 450, 470, 471, 472, 473, 545, 548, 604, 608, 659, 687, 687, 688, 688, 702, 703, 705, 726, 730, 747, 747, 966, 1032, 1034, 1035, 1042, 1044, 1065, 1127, 1154, 1156, 1255, 1256, 1256, 1257, 1257, 1401, 1404, 1411, 1411, 1412, 1439, 1464, 1467, 1478, 1481, 1517, 1831, 1832, 2187, 2207, 2215, 2360, 2448, 2451, 2545, 2548, 2549, 2625, 2710, 2722, 2725, 2747, 2873, 2874, 2949, 3092, 3096, 3144, 3184, 3238, 3260, 3286, 3287, 3288, 3309, 3311, 3357, 3358, 3359, 3371, 3373, 3374, 3375, 3413, 3463, 3521, 3522, 3676, 3681, 3696, 3697, 3697, 3698, 3698, 3793, 3798, 3800, 3802, 4172, 4173, 4173, 4177, 4288, 4289, 4489, 4508, 4530, 4532, 4604, 4651, 4652, 4653, 4704, 4706, 4707, 4708, 4727, 4729, 4730, 4863, 4865, 4867, 4972, 4973, 4974, 5153, 5180, 5215, 5231, 5232, 5259, 5278, 5281, 5341, 5342, 5551, 5552, 5592, 5656, 5728, 5729, 5730, 5740, 5741, 5742, 5743, 5758, 5759, 5779, 5845, 5947, 5948, 5949, 5974, 5997, 5998, 6072, 6074, 6081, 6089, 6141, 6143, 6266, 6270, 6333, 6392, 6491, 6492, 6495, 6572, 6573, 6575, 6643, 6737, 6738, 6739, 6765, 6766, 6767, 6781, 6782, 6820, 6935, 6937, 6937, 6939, 6978, 6998, 7000, 7047, 7048, 7050, 7131, 7132, 7133, 7164, 7300, 7303, 7310, 7352, 7407, 7408, 7473, 7475, 7516, 7549, 7550, 7570, 7571, 7572, 7573, 7802, 7849, 7870, 7871, 7994, 7995, 8056, 8057, 8058, 8079, 8081, 8082, 8083, 8313, 8363, 8364, 8366, 8373, 8375, 8377, 8437, 8475, 8489, 8522, 8523, 8636, 8638, 8639, 8786, 8788, 9147, 9148]"
EU155285.2,"[155, 291, 293, 294, 301, 303, 304, 305, 321, 322, 323, 354, 388, 405, 407, 408, 422, 424, 444, 445, 446, 447, 519, 522, 578, 582, 586, 633, 661, 661, 662, 662, 676, 677, 679, 693, 704, 721, 721, 989, 990, 992, 1016, 1018, 1038, 1039, 1101, 1229, 1230, 1230, 1231, 1231, 1385, 1385, 1386, 1424, 1425, 1595, 1598, 1619, 1620, 1782, 1785, 1786, 1793, 1805, 1806, 1841, 1869, 1872, 1874, 1959, 1962, 2178, 2181, 2189, 2334, 2422, 2425, 2475, 2476, 2519, 2522, 2523, 2684, 2696, 2699, 2721, 2847, 2848, 2857, 2920, 2923, 3025, 3118, 3148, 3152, 3201, 3203, 3212, 3222, 3224, 3283, 3285, 3387, 3388, 3495, 3496, 3650, 3670, 3671, 3671, 3672, 3672, 3767, 4015, 4016, 4019, 4146, 4147, 4147, 4151, 4262, 4271, 4452, 4463, 4504, 4506, 4528, 4529, 4532, 4539, 4578, 4623, 4625, 4626, 4703, 4837, 4839, 4841, 4946, 4948, 5046, 5047, 5048, 5049, 5050, 5127, 5154, 5189, 5205, 5206, 5233, 5233, 5235, 5252, 5255, 5315, 5316, 5525, 5526, 5566, 5702, 5703, 5704, 5714, 5715, 5716, 5717, 5732, 5733, 5753, 5807, 5817, 5819, 5921, 5922, 5923, 5948, 6046, 6048, 6115, 6117, 6244, 6366, 6465, 6466, 6469, 6546, 6547, 6549, 6617, 6739, 6740, 6741, 6755, 6756, 6797, 6911, 6912, 6913, 6914, 6952, 7021, 7022, 7024, 7105, 7106, 7107, 7138, 7233, 7274, 7277, 7381, 7382, 7446, 7447, 7455, 7460, 7490, 7523, 7524, 7544, 7545, 7546, 7547, 7696, 7776, 7823, 7844, 7845, 8030, 8031, 8032, 8053, 8055, 8056, 8057, 8287, 8337, 8338, 8340, 8347, 8349, 8351, 8411, 8414, 8415, 8449, 8451, 8463, 8496, 8497, 8625, 8627, 8683, 8685, 8687, 8760, 8762, 8764, 9121, 9122]"
EU155322.2,"[161, 297, 299, 300, 307, 309, 310, 311, 327, 328, 329, 360, 394, 413, 414, 428, 430, 450, 451, 452, 453, 525, 528, 584, 588, 592, 639, 667, 667, 668, 668, 682, 683, 685, 699, 710, 727, 727, 817, 843, 845, 897, 995, 996, 998, 1022, 1024, 1045, 1107, 1134, 1136, 1137, 1320, 1321, 1384, 1384, 1433, 1518, 1521, 1636, 1637, 1815, 2187, 2195, 2340, 2364, 2428, 2431, 2475, 2515, 2517, 2528, 2530, 2650, 2652, 2653, 2665, 2666, 2667, 2668, 2690, 2702, 2705, 2727, 2853, 2854, 2926, 2929, 3031, 3033, 3072, 3124, 3148, 3218, 3266, 3267, 3268, 3337, 3338, 3339, 3393, 3394, 3501, 3502, 3656, 3676, 3677, 3677, 3678, 3678, 3773, 4152, 4153, 4153, 4157, 4170, 4172, 4268, 4458, 4469, 4488, 4489, 4510, 4512, 4534, 4535, 4538, 4545, 4584, 4631, 4632, 4633, 4707, 4709, 4843, 4845, 4847, 4952, 4953, 4954, 5133, 5160, 5195, 5211, 5212, 5239, 5258, 5261, 5321, 5322, 5392, 5395, 5572, 5636, 5717, 5720, 5721, 5722, 5738, 5739, 5759, 5813, 5823, 5825, 5927, 5928, 5929, 5954, 6052, 6054, 6121, 6123, 6372, 6471, 6472, 6474, 6475, 6552, 6553, 6555, 6623, 6628, 6717, 6718, 6719, 6745, 6746, 6761, 6762, 6915, 6917, 6917, 6919, 6958, 7027, 7028, 7030, 7144, 7146, 7147, 7280, 7283, 7387, 7388, 7453, 7455, 7496, 7529, 7530, 7550, 7551, 7552, 7553, 7687, 7704, 7733, 7779, 7782, 7829, 7850, 7851, 8036, 8038, 8059, 8061, 8062, 8063, 8344, 8346, 8353, 8355, 8357, 8417, 8420, 8421, 8455, 8457, 8469, 8616, 8618, 8631, 8633, 8633, 8635, 8768, 9127, 9128]"
EU155321.2,"[121, 257, 259, 260, 267, 269, 270, 271, 287, 288, 289, 320, 354, 373, 374, 388, 390, 412, 413, 488, 544, 548, 552, 599, 627, 627, 628, 628, 642, 643, 645, 659, 687, 687, 857, 955, 956, 958, 982, 984, 1005, 1067, 1094, 1096, 1106, 1106, 1107, 1107, 1195, 1196, 1196, 1197, 1197, 1344, 1351, 1351, 1352, 1424, 1426, 1751, 1752, 1753, 1771, 1772, 1796, 1925, 1928, 2144, 2147, 2155, 2300, 2388, 2391, 2441, 2442, 2485, 2488, 2489, 2610, 2612, 2613, 2650, 2662, 2665, 2687, 2768, 2813, 2814, 2823, 2886, 2889, 2991, 3032, 3084, 3108, 3124, 3226, 3227, 3228, 3245, 3246, 3249, 3251, 3297, 3298, 3299, 3353, 3354, 3461, 3462, 3555, 3556, 3616, 3636, 3637, 3637, 3638, 3638, 3733, 3900, 3999, 4112, 4113, 4113, 4117, 4130, 4132, 4228, 4229, 4418, 4429, 4448, 4470, 4472, 4494, 4495, 4498, 4505, 4544, 4589, 4591, 4592, 4647, 4648, 4649, 4650, 4667, 4669, 4803, 4805, 4807, 5093, 5094, 5120, 5155, 5199, 5199, 5201, 5218, 5221, 5281, 5282, 5352, 5355, 5491, 5492, 5532, 5668, 5669, 5670, 5680, 5681, 5682, 5683, 5698, 5699, 5714, 5715, 5765, 5785, 5887, 5888, 5889, 5889, 5914, 6012, 6014, 6081, 6083, 6144, 6273, 6332, 6431, 6432, 6435, 6512, 6513, 6677, 6678, 6679, 6705, 6706, 6721, 6722, 6760, 6763, 6844, 6846, 6875, 6877, 6877, 6879, 6918, 6987, 6988, 6990, 7071, 7072, 7073, 7104, 7240, 7243, 7347, 7348, 7352, 7354, 7413, 7421, 7426, 7454, 7456, 7456, 7489, 7510, 7511, 7512, 7513, 7662, 7664, 7742, 7789, 7810, 7811, 7996, 7997, 7998, 8019, 8021, 8022, 8023, 8303, 8304, 8306, 8313, 8315, 8317, 8377, 8380, 8381, 8415, 8417, 8429, 8462, 8463, 8582, 8593, 8593, 8594, 8595, 8726, 8728, 8730, 9087, 9088]"
EU155320.2,"[118, 119, 254, 256, 257, 264, 266, 267, 268, 284, 285, 286, 317, 351, 370, 371, 385, 387, 409, 410, 541, 545, 549, 596, 624, 624, 625, 625, 639, 640, 642, 656, 667, 684, 684, 926, 979, 981, 1002, 1064, 1091, 1093, 1103, 1104, 1192, 1193, 1193, 1194, 1194, 1338, 1341, 1346, 1348, 1348, 1385, 1582, 1582, 1583, 1583, 1646, 1772, 2141, 2144, 2152, 2297, 2385, 2388, 2438, 2439, 2482, 2485, 2486, 2607, 2609, 2610, 2647, 2659, 2662, 2684, 2809, 2810, 2811, 2883, 2886, 2988, 3029, 3081, 3105, 3175, 3246, 3252, 3253, 3294, 3295, 3308, 3310, 3311, 3312, 3350, 3351, 3613, 3633, 3634, 3634, 3635, 3635, 3730, 3977, 3978, 3979, 4024, 4025, 4026, 4225, 4298, 4415, 4426, 4445, 4467, 4469, 4491, 4492, 4495, 4496, 4541, 4588, 4589, 4590, 4666, 4800, 4802, 4804, 5090, 5094, 5117, 5152, 5168, 5169, 5196, 5196, 5198, 5215, 5218, 5278, 5279, 5488, 5489, 5529, 5665, 5666, 5667, 5677, 5678, 5679, 5680, 5695, 5696, 5711, 5716, 5770, 5780, 5782, 5884, 5885, 5886, 5911, 5922, 5930, 6009, 6011, 6018, 6026, 6078, 6080, 6270, 6329, 6428, 6429, 6432, 6580, 6674, 6675, 6676, 6708, 6709, 6718, 6719, 6757, 6872, 6874, 6874, 6876, 6915, 7068, 7069, 7070, 7073, 7101, 7237, 7240, 7344, 7346, 7410, 7418, 7423, 7453, 7486, 7487, 7659, 7739, 7786, 7959, 7960, 7961, 7993, 7995, 8016, 8018, 8019, 8020, 8300, 8301, 8303, 8310, 8312, 8314, 8374, 8377, 8378, 8412, 8414, 8426, 8459, 8460, 8579, 8590, 8590, 8591, 8592, 8723, 8725, 8727, 9084, 9085]"
KX621536.1,"[42, 44, 45, 52, 54, 55, 56, 72, 73, 74, 105, 139, 158, 159, 173, 175, 197, 198, 273, 329, 333, 337, 384, 412, 412, 413, 413, 427, 428, 430, 444, 455, 472, 472, 642, 767, 769, 790, 852, 889, 891, 892, 980, 982, 982, 1126, 1129, 1136, 1137, 1175, 1176, 1370, 1370, 1371, 1371, 1381, 1434, 1556, 1557, 1929, 1932, 1940, 2085, 2109, 2173, 2176, 2226, 2227, 2270, 2273, 2274, 2395, 2397, 2398, 2433, 2441, 2447, 2450, 2462, 2472, 2598, 2599, 2608, 2671, 2674, 2776, 2817, 2869, 2893, 2963, 3034, 3040, 3041, 3082, 3083, 3084, 3096, 3098, 3099, 3100, 3138, 3139, 3246, 3247, 3401, 3421, 3422, 3422, 3423, 3423, 3518, 3812, 3813, 3814, 3898, 3898, 3902, 4013, 4022, 4141, 4142, 4143, 4144, 4203, 4214, 4233, 4255, 4257, 4279, 4280, 4283, 4290, 4299, 4329, 4374, 4376, 4454, 4497, 4588, 4590, 4592, 4878, 4905, 4956, 4957, 4984, 4984, 4986, 5003, 5006, 5066, 5067, 5276, 5277, 5317, 5381, 5453, 5454, 5455, 5465, 5466, 5467, 5468, 5483, 5484, 5499, 5504, 5558, 5568, 5570, 5672, 5673, 5674, 5699, 5797, 5799, 5806, 5866, 5868, 6058, 6088, 6090, 6117, 6216, 6217, 6220, 6368, 6462, 6463, 6464, 6496, 6497, 6506, 6507, 6545, 6548, 6660, 6662, 6703, 6856, 6857, 6858, 6861, 6889, 7025, 7028, 7077, 7103, 7106, 7132, 7133, 7134, 7197, 7198, 7206, 7211, 7241, 7274, 7275, 7447, 7574, 7595, 7596, 7747, 7748, 7749, 7781, 7782, 7783, 7804, 7806, 7807, 7808, 8088, 8089, 8091, 8098, 8100, 8102, 8162, 8165, 8166, 8200, 8202, 8214, 8247, 8248, 8376, 8378, 8378, 8380, 8434, 8436, 8438, 8511, 8513, 8515, 8872, 8873]"
KX621535.1,"[42, 44, 45, 52, 54, 55, 56, 72, 73, 74, 105, 139, 158, 159, 173, 175, 177, 195, 196, 197, 198, 273, 329, 333, 337, 384, 412, 412, 413, 413, 427, 428, 430, 451, 455, 472, 472, 642, 714, 740, 741, 743, 767, 769, 789, 790, 852, 879, 881, 882, 1106, 1129, 1129, 1136, 1180, 1184, 1209, 1381, 1382, 1560, 1932, 1940, 1956, 2109, 2173, 2176, 2270, 2273, 2360, 2395, 2397, 2398, 2410, 2411, 2413, 2435, 2447, 2450, 2472, 2598, 2599, 2671, 2674, 2776, 2778, 2817, 2869, 2893, 2952, 2954, 2963, 2973, 2975, 3011, 3012, 3013, 3034, 3036, 3082, 3083, 3084, 3138, 3139, 3188, 3243, 3246, 3247, 3401, 3421, 3422, 3422, 3423, 3423, 3518, 3766, 3767, 3768, 3770, 3784, 3898, 4013, 4022, 4203, 4214, 4233, 4255, 4279, 4280, 4283, 4284, 4329, 4376, 4377, 4378, 4429, 4432, 4433, 4433, 4434, 4452, 4454, 4588, 4590, 4592, 4697, 4698, 4699, 4878, 4905, 4940, 4956, 4957, 4984, 4984, 4986, 5003, 5006, 5066, 5067, 5137, 5140, 5276, 5277, 5317, 5381, 5465, 5466, 5467, 5468, 5483, 5484, 5499, 5504, 5517, 5558, 5672, 5673, 5674, 5699, 5797, 5799, 5866, 5868, 6117, 6216, 6217, 6220, 6297, 6298, 6300, 6368, 6490, 6491, 6492, 6506, 6507, 6572, 6660, 6662, 6662, 6664, 6703, 6772, 6773, 6775, 6892, 7025, 7028, 7132, 7133, 7198, 7206, 7211, 7241, 7274, 7295, 7296, 7297, 7298, 7447, 7527, 7574, 7595, 7596, 7747, 7748, 7749, 7781, 7782, 7783, 7804, 7806, 7807, 7808, 8038, 8089, 8091, 8098, 8100, 8102, 8109, 8162, 8165, 8166, 8200, 8202, 8214, 8367, 8378, 8434, 8436, 8438, 8511, 8513, 8872, 8873]"
KX621450.1,"[42, 44, 45, 52, 54, 55, 56, 72, 73, 74, 105, 139, 158, 159, 173, 175, 197, 198, 270, 273, 329, 333, 337, 384, 412, 412, 413, 413, 427, 428, 430, 444, 455, 472, 472, 740, 741, 743, 767, 769, 790, 852, 879, 881, 891, 891, 892, 892, 946, 948, 949, 980, 981, 981, 982, 982, 1070, 1126, 1129, 1136, 1136, 1137, 1209, 1211, 1370, 1370, 1371, 1371, 1556, 1557, 1912, 1914, 1929, 1932, 1940, 2085, 2173, 2176, 2226, 2227, 2270, 2273, 2395, 2397, 2435, 2450, 2472, 2599, 2626, 2628, 2674, 2763, 2766, 2776, 2817, 2869, 2893, 2963, 2973, 2975, 3011, 3012, 3013, 3034, 3036, 3040, 3041, 3082, 3083, 3084, 3138, 3139, 3203, 3207, 3208, 3246, 3247, 3401, 3421, 3422, 3422, 3423, 3423, 3518, 3766, 3767, 3768, 3770, 3784, 3898, 3900, 3902, 4013, 4022, 4214, 4224, 4226, 4255, 4257, 4279, 4280, 4283, 4287, 4296, 4299, 4307, 4329, 4376, 4377, 4378, 4432, 4433, 4434, 4435, 4454, 4476, 4497, 4588, 4590, 4592, 4878, 4905, 4940, 4956, 4957, 4984, 4984, 4986, 5066, 5067, 5276, 5277, 5317, 5453, 5454, 5455, 5465, 5466, 5467, 5468, 5483, 5484, 5499, 5504, 5558, 5568, 5570, 5672, 5673, 5674, 5699, 5797, 5799, 5866, 5868, 5909, 5911, 5912, 6058, 6117, 6216, 6217, 6220, 6297, 6298, 6300, 6368, 6462, 6463, 6464, 6490, 6491, 6492, 6506, 6507, 6545, 6548, 6660, 6662, 6662, 6664, 6703, 6772, 6773, 6775, 6856, 6857, 6858, 6889, 6892, 7025, 7028, 7077, 7132, 7133, 7198, 7206, 7211, 7241, 7274, 7275, 7295, 7296, 7297, 7298, 7447, 7478, 7524, 7527, 7574, 7595, 7596, 7781, 7782, 7783, 7804, 7806, 7807, 7808, 8088, 8089, 8091, 8098, 8100, 8102, 8162, 8165, 8166, 8200, 8202, 8214, 8247, 8248, 8367, 8378, 8434, 8436, 8438, 8872, 8873]"
KX621533.1,"[42, 44, 45, 52, 54, 55, 56, 72, 73, 74, 105, 139, 158, 159, 173, 175, 195, 196, 197, 198, 270, 329, 333, 337, 384, 412, 412, 413, 413, 427, 428, 430, 444, 455, 472, 472, 714, 740, 741, 743, 767, 769, 790, 852, 879, 881, 891, 891, 892, 892, 930, 933, 934, 946, 949, 1136, 1137, 1161, 1163, 1164, 1370, 1371, 1378, 1382, 1533, 1536, 1537, 1556, 1557, 1912, 1914, 1940, 2085, 2109, 2173, 2176, 2226, 2227, 2270, 2273, 2274, 2350, 2395, 2397, 2398, 2435, 2447, 2450, 2463, 2472, 2599, 2671, 2674, 2776, 2817, 2893, 2963, 3034, 3036, 3082, 3083, 3084, 3138, 3139, 3160, 3203, 3246, 3247, 3401, 3421, 3422, 3422, 3423, 3423, 3518, 3766, 3767, 3770, 3813, 3814, 3897, 3898, 4214, 4224, 4226, 4290, 4329, 4376, 4377, 4378, 4454, 4588, 4590, 4592, 4878, 4882, 4905, 4940, 4956, 4957, 4984, 4986, 5066, 5067, 5224, 5228, 5228, 5276, 5277, 5317, 5327, 5331, 5332, 5453, 5454, 5455, 5465, 5466, 5467, 5468, 5483, 5484, 5499, 5558, 5570, 5672, 5673, 5674, 5699, 5709, 5710, 5727, 5797, 5799, 5866, 5868, 5991, 5995, 6058, 6117, 6216, 6217, 6220, 6297, 6298, 6300, 6368, 6462, 6463, 6464, 6496, 6497, 6506, 6507, 6545, 6660, 6662, 6662, 6664, 6703, 6856, 6857, 6858, 6889, 7132, 7133, 7198, 7206, 7211, 7241, 7274, 7275, 7295, 7296, 7297, 7298, 7447, 7566, 7574, 7595, 7596, 7781, 7782, 7783, 7804, 7807, 7808, 8089, 8091, 8098, 8100, 8102, 8162, 8165, 8166, 8200, 8202, 8214, 8247, 8248, 8361, 8363, 8364, 8376, 8378, 8434, 8436, 8438, 8511, 8513, 8872, 8873]"
